Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-09-06 00:00:00,RANDOM LENGTH LUMBER ,1985,1091,-824,51,894,3076,3565
2016-09-13 00:00:00,RANDOM LENGTH LUMBER ,1751,1000,-234,-91,751,2751,3102
2016-09-20 00:00:00,RANDOM LENGTH LUMBER ,1840,1319,89,319,521,3159,3482
2016-09-27 00:00:00,RANDOM LENGTH LUMBER ,1854,1033,14,-286,821,2887,3654
2016-08-02 00:00:00,RANDOM LENGTH LUMBER ,3258,1396,-211,96,1862,4654,5328
2016-08-09 00:00:00,RANDOM LENGTH LUMBER ,3141,1360,-117,-36,1781,4501,5408
2016-08-16 00:00:00,RANDOM LENGTH LUMBER ,3229,1249,88,-111,1980,4478,5332
2016-08-23 00:00:00,RANDOM LENGTH LUMBER ,3438,1176,209,-73,2262,4614,5148
2016-08-30 00:00:00,RANDOM LENGTH LUMBER ,2809,1040,-629,-136,1769,3849,4300
2016-07-05 00:00:00,RANDOM LENGTH LUMBER ,2046,1008,402,62,1038,3054,4063
2016-07-12 00:00:00,RANDOM LENGTH LUMBER ,2558,1098,512,90,1460,3656,4316
2016-07-19 00:00:00,RANDOM LENGTH LUMBER ,3279,1291,721,193,1988,4570,4921
2016-07-26 00:00:00,RANDOM LENGTH LUMBER ,3469,1300,190,9,2169,4769,5219
2016-06-07 00:00:00,RANDOM LENGTH LUMBER ,2359,1096,-360,67,1263,3455,5307
2016-06-14 00:00:00,RANDOM LENGTH LUMBER ,1930,1158,-429,62,772,3088,5039
2016-06-21 00:00:00,RANDOM LENGTH LUMBER ,1969,1057,39,-101,912,3026,4659
2016-06-28 00:00:00,RANDOM LENGTH LUMBER ,1644,946,-325,-111,698,2590,3994
2016-05-03 00:00:00,RANDOM LENGTH LUMBER ,2286,1016,368,-44,1270,3302,4299
2016-05-10 00:00:00,RANDOM LENGTH LUMBER ,2685,982,399,-34,1703,3667,4823
2016-05-17 00:00:00,RANDOM LENGTH LUMBER ,3126,1161,441,179,1965,4287,5496
2016-05-24 00:00:00,RANDOM LENGTH LUMBER ,2859,1058,-267,-103,1801,3917,5317
2016-05-31 00:00:00,RANDOM LENGTH LUMBER ,2719,1029,-140,-29,1690,3748,5379
2016-04-05 00:00:00,RANDOM LENGTH LUMBER ,2414,1285,137,49,1129,3699,4914
2016-04-12 00:00:00,RANDOM LENGTH LUMBER ,2677,1272,263,-13,1405,3949,5146
2016-04-19 00:00:00,RANDOM LENGTH LUMBER ,2072,1120,-605,-152,952,3192,4201
2016-04-26 00:00:00,RANDOM LENGTH LUMBER ,1918,1060,-154,-60,858,2978,3952
2016-03-01 00:00:00,RANDOM LENGTH LUMBER ,1322,1820,-39,-249,-498,3142,4336
2016-03-08 00:00:00,RANDOM LENGTH LUMBER ,1757,1564,435,-256,193,3321,4253
2016-03-15 00:00:00,RANDOM LENGTH LUMBER ,2004,1496,247,-68,508,3500,4375
2016-03-22 00:00:00,RANDOM LENGTH LUMBER ,2081,1301,77,-195,780,3382,4547
2016-03-29 00:00:00,RANDOM LENGTH LUMBER ,2277,1236,196,-65,1041,3513,4892
2016-02-02 00:00:00,RANDOM LENGTH LUMBER ,1211,3088,65,373,-1877,4299,5890
2016-02-09 00:00:00,RANDOM LENGTH LUMBER ,1101,2706,-110,-382,-1605,3807,5552
