Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2017-01-03 00:00:00,LIVE CATTLE ,8565,6420,0,0,2145,14985,306995
2017-01-10 00:00:00,LIVE CATTLE ,134867,42560,3169,-551,92307,177427,323835
2017-01-17 00:00:00,LIVE CATTLE ,139888,45142,5021,2582,94746,185030,336427
2017-01-24 00:00:00,LIVE CATTLE ,144393,48369,4505,3227,96024,192762,349379
2017-01-31 00:00:00,LIVE CATTLE ,143147,46854,-1246,-1515,96293,190001,350015
2016-12-06 00:00:00,LIVE CATTLE ,114022,46933,2885,-6856,67089,160955,283740
2016-12-13 00:00:00,LIVE CATTLE ,118748,46426,4726,-507,72322,165174,288630
2016-12-20 00:00:00,LIVE CATTLE ,126104,45031,7356,-1395,81073,171135,300306
2016-12-27 00:00:00,LIVE CATTLE ,130382,43393,4278,-1638,86989,173775,307654
2016-11-01 00:00:00,LIVE CATTLE ,103692,77495,-274,-7200,26197,181187,275224
2016-11-08 00:00:00,LIVE CATTLE ,98105,74774,-5587,-2721,23331,172879,273341
2016-11-15 00:00:00,LIVE CATTLE ,99302,70720,1197,-4054,28582,170022,273699
2016-11-22 00:00:00,LIVE CATTLE ,106898,60406,7596,-10314,46492,167304,282892
2016-11-29 00:00:00,LIVE CATTLE ,111137,53789,4239,-6617,57348,164926,288547
2016-10-04 00:00:00,LIVE CATTLE ,106085,88527,-2605,-2142,17558,194612,264662
2016-10-11 00:00:00,LIVE CATTLE ,101266,84926,-4819,-3601,16340,186192,263180
2016-10-18 00:00:00,LIVE CATTLE ,102304,88453,1038,3527,13851,190757,268448
2016-10-25 00:00:00,LIVE CATTLE ,103966,84695,1662,-3758,19271,188661,273170
2016-09-06 00:00:00,LIVE CATTLE ,103396,87930,4020,8623,15466,191326,263449
2016-09-13 00:00:00,LIVE CATTLE ,105072,92113,1676,4183,12959,197185,260424
2016-09-20 00:00:00,LIVE CATTLE ,106055,91423,983,-690,14632,197478,261549
