Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2014-06-17,EURO FX ,51405,113240,7666,12316,-61835,164645,285489
2014-06-24,EURO FX ,55062,112565,3657,-675,-57503,167627,291244
2014-05-06,EURO FX ,110673,78122,8388,1571,32551,188795,277013
2014-05-13,EURO FX ,84383,86558,-26290,8436,-2175,170941,268142
2014-05-20,EURO FX ,75013,84233,-9370,-2325,-9220,159246,268199
2014-05-27,EURO FX ,70753,87386,-4260,3153,-16633,158139,274051
2014-04-01,EURO FX ,101849,68611,-5065,1331,33238,170460,260075
2014-04-08,EURO FX ,92635,69335,-9214,724,23300,161970,261439
2014-04-15,EURO FX ,106252,78564,13617,9229,27688,184816,270722
2014-04-22,EURO FX ,101204,75430,-5048,-3134,25774,176634,266259
2014-04-29,EURO FX ,102285,76551,1081,1121,25734,178836,271515
2014-03-04,EURO FX ,103868,80416,10865,1313,23452,184284,304308
2014-03-11,EURO FX ,110103,73718,6235,-6698,36385,183821,322020
2014-03-18,EURO FX ,117819,64828,7716,-8890,52991,182647,264443
2014-03-25,EURO FX ,106914,67280,-10905,2452,39634,174194,262179
2014-02-04,EURO FX ,67614,81224,-19349,8608,-13610,148838,274146
2014-02-11,EURO FX ,75048,81977,7434,753,-6929,157025,281037
2014-02-18,EURO FX ,88634,80035,13586,-1942,8599,168669,291360
2014-02-25,EURO FX ,93003,79103,4369,-932,13900,172106,296924
2014-01-07,EURO FX ,88119,73621,-13797,2294,14498,161740,238570
2014-01-14,EURO FX ,87059,77813,-1060,4192,9246,164872,243434
2014-01-21,EURO FX ,79321,83093,-7738,5280,-3772,162414,255300
2014-01-28,EURO FX ,86963,72616,7642,-10477,14347,159579,260799
2013-12-03,EURO FX ,82230,72918,8112,-1631,9312,155148,253653
2013-12-10,EURO FX ,91669,75739,9439,2821,15930,167408,302100
2013-12-17,EURO FX ,97780,69857,6111,-5882,27923,167637,230955
2013-12-24,EURO FX ,102462,70290,4682,433,32172,172752,240206
2013-11-05,EURO FX ,103333,70190,-32721,4753,33143,173523,252554
